date,open,high,low,close,volume,amount
2021-12-29,0.9275411,0.9381141,0.9198517,0.9227352,87662100,169234375
2021-12-30,0.921774,0.921774,0.9102398,0.9179292,95175302,181350930
2021-12-31,0.9121622,0.9174487,0.9063951,0.9107204,108857400,206565521
2022-01-04,0.9357111,0.9462841,0.9227352,0.9270605,178978400,347316848
2022-01-05,0.9179292,0.9227352,0.9015892,0.9116815,95715952,181435271
2022-01-06,0.9073563,0.921774,0.9039921,0.9150457,110431400,210338172
2022-01-07,0.9102398,0.9260994,0.9083174,0.9126428,98783794,188594348
2022-01-10,0.9155263,0.932347,0.9121622,0.9318664,122600527,235377710
2022-01-11,0.9222546,0.9260994,0.9140845,0.9188904,100421490,192108606
2022-01-12,0.919371,0.9222546,0.9078369,0.9212934,85899886,163749264
2022-01-13,0.9232157,0.9506095,0.9232157,0.9342694,149722311,292499632
2022-01-14,0.9198517,0.9212934,0.8814043,0.9011086,123844000,234116968
2022-01-17,0.9063951,0.9150457,0.898225,0.9102398,74076146,140016121
2022-01-18,0.911201,0.9385946,0.9049533,0.9328276,110577458,212195924
2022-01-19,0.9419588,0.9563766,0.9318664,0.93475,124583500,244523753
2022-01-20,0.9342694,0.9366723,0.9174487,0.9313858,101493071,196259458
2022-01-21,0.9352306,0.9549348,0.9328276,0.9520512,107487890,211067945
2022-01-24,0.945323,0.95109,0.9260994,0.9467648,88044911,172531011
2022-01-25,0.9385946,0.9395559,0.900628,0.9025503,100227831,191348606
2022-01-26,0.900628,0.9078369,0.8847684,0.9015892,73807500,137758572
2022-01-27,0.9011086,0.9198517,0.8938997,0.8948609,84573548,160027872
2022-01-28,0.895822,0.900628,0.8564135,0.8655448,95126874,172957896
2022-02-07,0.8799626,0.9068757,0.8785208,0.9030309,94801600,176294326
2022-02-08,0.9236964,0.9549348,0.9222546,0.9544542,113531127,220884436
2022-02-09,0.945323,0.9693525,0.9174487,0.955896,111597326,221976938
2022-02-10,0.932347,0.977042,0.9289829,0.9751197,131618637,260943715
2022-02-11,0.9751197,1.004436,0.9664689,0.985212,118565940,243471433
2022-02-14,0.9842509,0.9977074,0.9703137,0.9731973,112288920,229414212
2022-02-15,0.9645466,0.9664689,0.9515706,0.9582989,84628453,168783044
2022-02-16,0.9587795,0.9717555,0.953493,0.9703137,85182500,170947072
2022-02-17,0.9669496,0.9799256,0.955896,0.9741584,98736696,199021652
2022-02-18,0.9780032,1.016451,0.9736779,1.010683,107101596,222721542
2022-02-21,1.011645,1.037116,1.00828,1.035194,147260356,314077744
2022-02-22,1.033271,1.045767,1.014048,1.035674,139040056,298173664
2022-02-23,1.034232,1.034232,1.006358,1.02414,118978956,252680040
2022-02-24,1.012125,1.028465,0.9948238,1.009722,118017300,249360148
2022-02-25,1.003474,1.027024,0.9645466,0.9904986,172318300,357683376
2022-02-28,0.9837703,1.010683,0.9799256,1.010203,94639732,196259281
2022-03-01,1.014048,1.036155,1.002033,1.032791,114595000,243092369
2022-03-02,1.041441,1.059223,1.038077,1.057781,126427882,275942288
2022-03-03,1.060184,1.092864,1.060184,1.082772,145457555,327847056
2022-03-04,1.07316,1.112569,1.059223,1.084694,125880798,284579536
2022-03-07,1.118816,1.129389,1.076524,1.087097,123677655,282651584
2022-03-08,1.068835,1.083253,1.021256,1.023659,122384255,267690978
2022-03-09,1.023659,1.065951,0.9972268,1.058743,169962755,368292928
2022-03-10,1.037116,1.065951,1.008761,1.051053,186423600,404616464
2022-03-11,1.045286,1.069796,1.021256,1.049131,187826890,410444176
2022-03-14,1.027024,1.068354,1.00828,1.009242,113566900,245977795
2022-03-15,0.9948238,0.998188,0.9222546,0.9251381,204360527,405015856
2022-03-16,0.9352306,0.9582989,0.9063951,0.9486871,149803427,290803824
2022-03-17,0.9539736,0.9808866,0.9352306,0.9698331,118693527,236587776
2022-03-18,0.9746391,1.020776,0.9746391,1.018853,132179028,275449376
2022-03-21,1.013086,1.052014,1.007319,1.042883,133755388,288656640
2022-03-22,1.038558,1.076524,1.03231,1.076044,132584458,292428704
2022-03-23,1.071718,1.084694,1.046728,1.070757,139376750,308444512
2022-03-24,1.074602,1.098632,1.070277,1.078447,123818324,279268944
2022-03-25,1.068835,1.094306,1.059223,1.07316,109931148,246501547
2022-03-28,1.076524,1.111608,1.066913,1.102476,111274752,253427081
2022-03-29,1.090461,1.127948,1.087578,1.117375,113785552,262452917
2022-03-30,1.10536,1.120258,1.074602,1.086617,146818725,333779840
2022-03-31,1.090942,1.11353,1.080369,1.113049,154730345,354706784
2022-04-01,1.099112,1.122661,1.088539,1.103918,121467211,279057536
2022-04-06,1.099112,1.106321,1.060184,1.090942,140334102,314992576
2022-04-07,1.079408,1.113049,1.079408,1.096709,118995302,272380304
2022-04-08,1.096229,1.117855,1.081811,1.109685,112605700,258663504
2022-04-11,1.095748,1.11353,1.084214,1.0895,120308199,275539216
2022-04-12,1.094787,1.118816,1.081811,1.09719,111415301,254835337
2022-04-13,1.095267,1.153419,1.092384,1.142846,123236683,289069872
2022-04-14,1.142846,1.206765,1.124583,1.204842,136533600,332807120
2022-04-15,1.223105,1.25963,1.161108,1.171681,220397600,554090720
2022-04-18,1.136598,1.163031,1.124103,1.127467,152772100,362671504
2022-04-19,1.130351,1.160628,1.11353,1.159186,142851400,339801952
2022-04-20,1.142846,1.151977,1.092864,1.096229,215260100,499614384
2022-04-21,1.095267,1.115933,1.065951,1.077966,155619783,352682816
2022-04-22,1.057301,1.095748,1.048169,1.078927,98602100,220981391
2022-04-25,1.052014,1.052495,1.003474,1.00828,146843800,311805360
2022-04-26,1.005397,1.0078,0.9573377,0.9607019,157263946,318373968
2022-04-27,0.9467648,1.005397,0.9467648,1.003955,164516946,334328112
