Date,Open,High,Low,Close,Volume
1956-09-20,46.21,46.21,46.21,46.21,1194444
1956-09-21,46.58,46.58,46.58,46.58,1172222
1956-09-24,46.4,46.4,46.4,46.4,1022222
1956-09-25,45.75,45.75,45.75,45.75,1166667
1956-09-26,45.82,45.82,45.82,45.82,1316667
1956-09-27,45.6,45.6,45.6,45.6,983333
1956-09-28,45.35,45.35,45.35,45.35,955556
1956-10-01,44.7,44.7,44.7,44.7,1444444
1956-10-02,45.52,45.52,45.52,45.52,1333333
1956-10-03,46.28,46.28,46.28,46.28,1211111
1956-10-04,46.29,46.29,46.29,46.29,888889
1956-10-05,46.45,46.45,46.45,46.45,877778
1956-10-08,46.43,46.43,46.43,46.43,805556
1956-10-09,46.2,46.2,46.2,46.2,677778
1956-10-10,46.84,46.84,46.84,46.84,900000
1956-10-11,46.81,46.81,46.81,46.81,977778
1956-10-12,47,47,47,47,738889
1956-10-15,46.86,46.86,46.86,46.86,894444
1956-10-16,46.62,46.62,46.62,46.62,877778
1956-10-17,46.26,46.26,46.26,46.26,911111
1956-10-18,46.34,46.34,46.34,46.34,911111
1956-10-19,46.24,46.24,46.24,46.24,955556
1956-10-22,46.23,46.23,46.23,46.23,794444
1956-10-23,46.12,46.12,46.12,46.12,772222
1956-10-24,45.93,45.93,45.93,45.93,911111
1956-10-25,45.85,45.85,45.85,45.85,877778
1956-10-26,46.27,46.27,46.27,46.27,1000000
1956-10-29,46.4,46.4,46.4,46.4,1344444
1956-10-30,46.37,46.37,46.37,46.37,1016667
1956-10-31,45.58,45.58,45.58,45.58,1266667
1956-11-01,46.52,46.52,46.52,46.52,1050000
1956-11-02,46.98,46.98,46.98,46.98,1211111
1956-11-05,47.6,47.6,47.6,47.6,1572222
1956-11-07,47.11,47.11,47.11,47.11,1472222
1956-11-08,46.73,46.73,46.73,46.73,1094444
1956-11-09,46.34,46.34,46.34,46.34,938889
1956-11-12,46.49,46.49,46.49,46.49,888889
1956-11-13,46.27,46.27,46.27,46.27,1188889
1956-11-14,46.01,46.01,46.01,46.01,1272222
1956-11-15,45.72,45.72,45.72,45.72,1227778
1956-11-16,45.74,45.74,45.74,45.74,1011111
1956-11-19,45.29,45.29,45.29,45.29,1422222
1956-11-20,44.89,44.89,44.89,44.89,1244444
1956-11-21,44.67,44.67,44.67,44.67,1283333
1956-11-23,45.14,45.14,45.14,45.14,1044444
1956-11-26,44.87,44.87,44.87,44.87,1238889
1956-11-27,44.91,44.91,44.91,44.91,1183333
1956-11-28,44.43,44.43,44.43,44.43,1216667
1956-11-29,44.38,44.38,44.38,44.38,1355556
1956-11-30,45.08,45.08,45.08,45.08,1277778
1956-12-03,45.98,45.98,45.98,45.98,1427778
1956-12-04,45.84,45.84,45.84,45.84,1211111
1956-12-05,46.39,46.39,46.39,46.39,1311111
1956-12-06,46.81,46.81,46.81,46.81,1372222
1956-12-07,47.04,47.04,47.04,47.04,1333333
1956-12-10,46.8,46.8,46.8,46.8,1444444
1956-12-11,46.48,46.48,46.48,46.48,1227778
1956-12-12,46.13,46.13,46.13,46.13,1211111
1956-12-13,46.5,46.5,46.5,46.5,1316667
1956-12-14,46.54,46.54,46.54,46.54,1361111
1956-12-17,46.54,46.54,46.54,46.54,1388889
1956-12-18,46.54,46.54,46.54,46.54,1316667
1956-12-19,46.43,46.43,46.43,46.43,1055556
1956-12-20,46.07,46.07,46.07,46.07,1144444
1956-12-21,46.37,46.37,46.37,46.37,1322222
1956-12-26,46.39,46.39,46.39,46.39,1355556
1956-12-27,46.35,46.35,46.35,46.35,1344444
1956-12-28,46.56,46.56,46.56,46.56,1550000
1956-12-31,46.67,46.67,46.67,46.67,2044444
1957-01-02,46.2,46.2,46.2,46.2,1088889
1957-01-03,46.6,46.6,46.6,46.6,1255556
1957-01-04,46.66,46.66,46.66,46.66,1505556
1957-01-07,46.42,46.42,46.42,46.42,1388889
1957-01-08,46.25,46.25,46.25,46.25,1238889
1957-01-09,46.16,46.16,46.16,46.16,1294444
1957-01-10,46.27,46.27,46.27,46.27,1372222
1957-01-11,46.18,46.18,46.18,46.18,1300000
1957-01-14,45.86,45.86,45.86,45.86,1305556
1957-01-15,45.18,45.18,45.18,45.18,1316667
1957-01-16,45.23,45.23,45.23,45.23,1227778
1957-01-17,45.22,45.22,45.22,45.22,1188889
1957-01-18,44.64,44.64,44.64,44.64,1333333
1957-01-21,44.4,44.4,44.4,44.4,1522222
1957-01-22,44.53,44.53,44.53,44.53,1066667
1957-01-23,44.87,44.87,44.87,44.87,1066667
1957-01-24,45.03,45.03,45.03,45.03,1061111
1957-01-25,44.82,44.82,44.82,44.82,1116667
1957-01-28,44.49,44.49,44.49,44.49,944444
1957-01-29,44.71,44.71,44.71,44.71,1000000
1957-01-30,44.91,44.91,44.91,44.91,1083333
1957-01-31,44.72,44.72,44.72,44.72,1066667
1957-02-01,44.62,44.62,44.62,44.62,933333
1957-02-04,44.53,44.53,44.53,44.53,972222
1957-02-05,43.89,43.89,43.89,43.89,1450000
1957-02-06,43.82,43.82,43.82,43.82,1172222
1957-02-07,43.62,43.62,43.62,43.62,1022222
1957-02-08,43.32,43.32,43.32,43.32,1177778
1957-02-11,42.57,42.57,42.57,42.57,1522222
1957-02-12,42.39,42.39,42.39,42.39,1416667
1957-02-13,43.04,43.04,43.04,43.04,1322222
1957-02-14,42.99,42.99,42.99,42.99,1233333
1957-02-15,43.51,43.51,43.51,43.51,1144444
1957-02-18,43.46,43.46,43.46,43.46,1000000
1957-02-19,43.49,43.49,43.49,43.49,927778
1957-02-20,43.63,43.63,43.63,43.63,994444
1957-02-21,43.48,43.48,43.48,43.48,933333
1957-02-25,43.38,43.38,43.38,43.38,950000
1957-02-26,43.45,43.45,43.45,43.45,877778
1957-02-27,43.41,43.41,43.41,43.41,900000
1957-02-28,43.26,43.26,43.26,43.26,900000
1957-03-01,43.74,43.74,43.74,43.74,944444
1957-03-04,44.06,44.06,44.06,44.06,1050000
1957-03-05,44.22,44.22,44.22,44.22,1033333
1957-03-06,44.23,44.23,44.23,44.23,1022222
1957-03-07,44.21,44.21,44.21,44.21,1016667
1957-03-08,44.07,44.07,44.07,44.07,905556
1957-03-11,43.78,43.78,43.78,43.78,916667
1957-03-12,43.75,43.75,43.75,43.75,888889
1957-03-13,44.04,44.04,44.04,44.04,1022222
1957-03-14,44.07,44.07,44.07,44.07,877778
1957-03-15,44.05,44.05,44.05,44.05,888889
1957-03-18,43.85,43.85,43.85,43.85,805556
1957-03-19,44.04,44.04,44.04,44.04,855556
1957-03-20,44.1,44.1,44.1,44.1,1016667
1957-03-21,44.11,44.11,44.11,44.11,905556
1957-03-22,44.06,44.06,44.06,44.06,894444
1957-03-25,43.88,43.88,43.88,43.88,883333
1957-03-26,43.91,43.91,43.91,43.91,922222
1957-03-27,44.09,44.09,44.09,44.09,950000
1957-03-28,44.18,44.18,44.18,44.18,1072222
1957-03-29,44.11,44.11,44.11,44.11,916667
1957-04-01,44.14,44.14,44.14,44.14,900000
1957-04-02,44.42,44.42,44.42,44.42,1277778
1957-04-03,44.54,44.54,44.54,44.54,1200000
1957-04-04,44.44,44.44,44.44,44.44,1011111
1957-04-05,44.49,44.49,44.49,44.49,1016667
1957-04-08,44.39,44.39,44.39,44.39,1083333
1957-04-09,44.79,44.79,44.79,44.79,1333333
1957-04-10,44.98,44.98,44.98,44.98,1622222
1957-04-11,44.98,44.98,44.98,44.98,1305556
1957-04-12,44.98,44.98,44.98,44.98,1316667
1957-04-15,44.95,44.95,44.95,44.95,1116667
1957-04-16,45.02,45.02,45.02,45.02,1050000
1957-04-17,45.08,45.08,45.08,45.08,1272222
1957-04-18,45.41,45.41,45.41,45.41,1377778
1957-04-22,45.48,45.48,45.48,45.48,1422222
1957-04-23,45.65,45.65,45.65,45.65,1577778
1957-04-24,45.72,45.72,45.72,45.72,1661111
1957-04-25,45.56,45.56,45.56,45.56,1466667
1957-04-26,45.5,45.5,45.5,45.5,1322222
1957-04-29,45.73,45.73,45.73,45.73,1272222
1957-04-30,45.74,45.74,45.74,45.74,1222222
1957-05-01,46.02,46.02,46.02,46.02,1283333
1957-05-02,46.39,46.39,46.39,46.39,1588889
1957-05-03,46.34,46.34,46.34,46.34,1327778
1957-05-06,46.27,46.27,46.27,46.27,1227778
1957-05-07,46.13,46.13,46.13,46.13,1277778
1957-05-08,46.31,46.31,46.31,46.31,1438889
1957-05-09,46.36,46.36,46.36,46.36,1400000
1957-05-10,46.59,46.59,46.59,46.59,1350000
1957-05-13,46.88,46.88,46.88,46.88,1511111
1957-05-14,46.67,46.67,46.67,46.67,1433333
1957-05-15,46.83,46.83,46.83,46.83,1438889
1957-05-16,47.02,47.02,47.02,47.02,1494444
1957-05-17,47.15,47.15,47.15,47.15,1394444
1957-05-20,47.35,47.35,47.35,47.35,1277778
1957-05-21,47.33,47.33,47.33,47.33,1316667
1957-05-22,47.14,47.14,47.14,47.14,1144444
1957-05-23,47.15,47.15,47.15,47.15,1172222
1957-05-24,47.21,47.21,47.21,47.21,1300000
1957-05-27,46.78,46.78,46.78,46.78,1272222
1957-05-28,46.69,46.69,46.69,46.69,1150000
1957-05-29,47.11,47.11,47.11,47.11,1261111
1957-05-31,47.43,47.43,47.43,47.43,1138889
1957-06-03,47.37,47.37,47.37,47.37,1138889
1957-06-04,47.28,47.28,47.28,47.28,1222222
1957-06-05,47.27,47.27,47.27,47.27,1077778
1957-06-06,47.8,47.8,47.8,47.8,1277778
1957-06-07,47.85,47.85,47.85,47.85,1322222
1957-06-10,47.9,47.9,47.9,47.9,1138889
1957-06-11,47.94,47.94,47.94,47.94,1583333
1957-06-12,48.05,48.05,48.05,48.05,1444444
1957-06-13,48.14,48.14,48.14,48.14,1461111
1957-06-14,48.15,48.15,48.15,48.15,1161111
1957-06-17,48.24,48.24,48.24,48.24,1233333
1957-06-18,48.04,48.04,48.04,48.04,1355556
1957-06-19,47.72,47.72,47.72,47.72,1233333
1957-06-20,47.43,47.43,47.43,47.43,1138889
1957-06-21,47.15,47.15,47.15,47.15,1094444
1957-06-24,46.78,46.78,46.78,46.78,1133333
1957-06-25,47.15,47.15,47.15,47.15,1111111
1957-06-26,47.09,47.09,47.09,47.09,1038889
1957-06-27,47.26,47.26,47.26,47.26,1000000
1957-06-28,47.37,47.37,47.37,47.37,983333
1957-07-01,47.43,47.43,47.43,47.43,1022222
1957-07-02,47.9,47.9,47.9,47.9,1361111
1957-07-03,48.46,48.46,48.46,48.46,1511111
1957-07-05,48.69,48.69,48.69,48.69,1244444
1957-07-08,48.9,48.9,48.9,48.9,1577778
1957-07-09,48.9,48.9,48.9,48.9,1361111
1957-07-10,49,49,49,49,1600000
1957-07-11,48.86,48.86,48.86,48.86,1572222
1957-07-12,49.08,49.08,49.08,49.08,1244444
1957-07-15,49.13,49.13,49.13,49.13,1377778
1957-07-16,48.88,48.88,48.88,48.88,1394444
1957-07-17,48.58,48.58,48.58,48.58,1144444
1957-07-18,48.53,48.53,48.53,48.53,1183333
1957-07-19,48.58,48.58,48.58,48.58,1072222
1957-07-22,48.47,48.47,48.47,48.47,1083333
1957-07-23,48.56,48.56,48.56,48.56,1022222
1957-07-24,48.61,48.61,48.61,48.61,961111
1957-07-25,48.61,48.61,48.61,48.61,1000000
1957-07-26,48.45,48.45,48.45,48.45,950000
1957-07-29,47.92,47.92,47.92,47.92,1105556
1957-07-30,47.92,47.92,47.92,47.92,988889
1957-07-31,47.91,47.91,47.91,47.91,1016667
1957-08-01,47.79,47.79,47.79,47.79,922222
1957-08-02,47.68,47.68,47.68,47.68,894444
1957-08-05,47.26,47.26,47.26,47.26,994444
1957-08-06,46.67,46.67,46.67,46.67,1061111
1957-08-07,47.03,47.03,47.03,47.03,1366667
1957-08-08,46.9,46.9,46.9,46.9,938889
1957-08-09,46.92,46.92,46.92,46.92,872222
1957-08-12,46.33,46.33,46.33,46.33,916667
1957-08-13,46.3,46.3,46.3,46.3,877778
1957-08-14,45.73,45.73,45.73,45.73,1133333
1957-08-15,45.75,45.75,45.75,45.75,1133333
1957-08-16,45.83,45.83,45.83,45.83,816667
1957-08-19,44.91,44.91,44.91,44.91,1133333
1957-08-20,45.29,45.29,45.29,45.29,1500000
1957-08-21,45.49,45.49,45.49,45.49,955556
1957-08-22,45.16,45.16,45.16,45.16,833333
1957-08-23,44.51,44.51,44.51,44.51,1088889
1957-08-26,43.89,43.89,43.89,43.89,1488889
1957-08-27,44.61,44.61,44.61,44.61,1250000
1957-08-28,44.64,44.64,44.64,44.64,1022222
1957-08-29,44.46,44.46,44.46,44.46,905556
1957-08-30,45.22,45.22,45.22,45.22,888889
1957-09-03,45.44,45.44,45.44,45.44,827778
1957-09-04,45.05,45.05,45.05,45.05,700000
1957-09-05,44.82,44.82,44.82,44.82,788889
1957-09-06,44.68,44.68,44.68,44.68,733333
1957-09-09,44.28,44.28,44.28,44.28,788889
1957-09-10,43.87,43.87,43.87,43.87,1038889
1957-09-11,44.26,44.26,44.26,44.26,1183333
1957-09-12,44.82,44.82,44.82,44.82,1116667
1957-09-13,44.8,44.8,44.8,44.8,900000
1957-09-16,44.58,44.58,44.58,44.58,716667
1957-09-17,44.64,44.64,44.64,44.64,827778
1957-09-18,44.69,44.69,44.69,44.69,855556
1957-09-19,44.4,44.4,44.4,44.4,844444
1957-09-20,43.69,43.69,43.69,43.69,1300000
1957-09-23,42.69,42.69,42.69,42.69,1755556
1957-09-24,42.98,42.98,42.98,42.98,1577778
1957-09-25,42.98,42.98,42.98,42.98,1538889
1957-09-26,42.57,42.57,42.57,42.57,1183333
1957-09-27,42.55,42.55,42.55,42.55,972222
1957-09-30,42.42,42.42,42.42,42.42,844444
1957-10-01,42.76,42.76,42.76,42.76,933333
1957-10-02,43.1,43.1,43.1,43.1,977778
1957-10-03,43.14,43.14,43.14,43.14,883333
1957-10-04,42.79,42.79,42.79,42.79,844444
1957-10-07,42.22,42.22,42.22,42.22,1383333
1957-10-08,41.95,41.95,41.95,41.95,1772222
1957-10-09,41.99,41.99,41.99,41.99,1177778
1957-10-10,40.96,40.96,40.96,40.96,1833333
1957-10-11,40.94,40.94,40.94,40.94,2477778
1957-10-14,41.24,41.24,41.24,41.24,1538889
1957-10-15,41.67,41.67,41.67,41.67,1455556
1957-10-16,41.33,41.33,41.33,41.33,1138889
1957-10-17,40.65,40.65,40.65,40.65,1700000
1957-10-18,40.33,40.33,40.33,40.33,1483333
1957-10-21,39.15,39.15,39.15,39.15,2594444
1957-10-22,38.98,38.98,38.98,38.98,2827778
1957-10-23,40.73,40.73,40.73,40.73,2555556
1957-10-24,40.71,40.71,40.71,40.71,2238889
1957-10-25,40.59,40.59,40.59,40.59,1333333
1957-10-28,40.42,40.42,40.42,40.42,1000000
1957-10-29,40.69,40.69,40.69,40.69,1033333
1957-10-30,41.02,41.02,41.02,41.02,1144444
1957-10-31,41.06,41.06,41.06,41.06,1205556
1957-11-01,40.44,40.44,40.44,40.44,1144444
1957-11-04,40.37,40.37,40.37,40.37,1322222
1957-11-06,40.43,40.43,40.43,40.43,1416667
1957-11-07,40.67,40.67,40.67,40.67,1433333
1957-11-08,40.19,40.19,40.19,40.19,1188889
1957-11-11,40.18,40.18,40.18,40.18,855556
1957-11-12,39.6,39.6,39.6,39.6,1138889
1957-11-13,39.55,39.55,39.55,39.55,1177778
1957-11-14,39.44,39.44,39.44,39.44,1361111
1957-11-15,40.37,40.37,40.37,40.37,1950000
1957-11-18,40.04,40.04,40.04,40.04,1172222
1957-11-19,39.81,39.81,39.81,39.81,1244444
1957-11-20,39.92,39.92,39.92,39.92,1333333
1957-11-21,40.48,40.48,40.48,40.48,1611111
1957-11-22,40.87,40.87,40.87,40.87,1583333
1957-11-25,41.18,41.18,41.18,41.18,1444444
1957-11-26,40.09,40.09,40.09,40.09,2027778
1957-11-27,41.25,41.25,41.25,41.25,1850000
1957-11-29,41.72,41.72,41.72,41.72,1522222
1957-12-02,41.36,41.36,41.36,41.36,1350000
1957-12-03,41.37,41.37,41.37,41.37,1144444
1957-12-04,41.54,41.54,41.54,41.54,1233333
1957-12-05,41.52,41.52,41.52,41.52,1122222
1957-12-06,41.31,41.31,41.31,41.31,1305556
1957-12-09,40.92,40.92,40.92,40.92,1238889
1957-12-10,40.56,40.56,40.56,40.56,1311111
1957-12-11,40.51,40.51,40.51,40.51,1244444
1957-12-12,40.55,40.55,40.55,40.55,1294444
1957-12-13,40.73,40.73,40.73,40.73,1283333
1957-12-16,40.12,40.12,40.12,40.12,1305556
1957-12-17,39.42,39.42,39.42,39.42,1566667
1957-12-18,39.38,39.38,39.38,39.38,1527778
1957-12-19,39.8,39.8,39.8,39.8,1522222
1957-12-20,39.48,39.48,39.48,39.48,1388889
1957-12-23,39.48,39.48,39.48,39.48,1550000
1957-12-24,39.52,39.52,39.52,39.52,1233333
1957-12-26,39.92,39.92,39.92,39.92,1266667
1957-12-27,39.78,39.78,39.78,39.78,1455556
1957-12-30,39.58,39.58,39.58,39.58,2083333
1957-12-31,39.99,39.99,39.99,39.99,2816667
1958-01-02,40.33,40.33,40.33,40.33,1000000
1958-01-03,40.87,40.87,40.87,40.87,1355556
1958-01-06,40.68,40.68,40.68,40.68,1388889
1958-01-07,41,41,41,41,1233333
1958-01-08,40.99,40.99,40.99,40.99,1238889
1958-01-09,40.75,40.75,40.75,40.75,1211111
1958-01-10,40.37,40.37,40.37,40.37,1116667
1958-01-13,40.49,40.49,40.49,40.49,1033333
1958-01-14,40.67,40.67,40.67,40.67,1116667
1958-01-15,40.99,40.99,40.99,40.99,1155556
1958-01-16,41.06,41.06,41.06,41.06,2194444
1958-01-17,41.1,41.1,41.1,41.1,1222222
1958-01-20,41.35,41.35,41.35,41.35,1283333
1958-01-21,41.3,41.3,41.3,41.3,1200000
1958-01-22,41.2,41.2,41.2,41.2,1327778
1958-01-23,41.36,41.36,41.36,41.36,1061111
1958-01-24,41.71,41.71,41.71,41.71,1572222
1958-01-27,41.59,41.59,41.59,41.59,1288889
1958-01-28,41.63,41.63,41.63,41.63,1127778
1958-01-29,41.88,41.88,41.88,41.88,1233333
1958-01-30,41.68,41.68,41.68,41.68,1194444
1958-01-31,41.7,41.7,41.7,41.7,1127778
1958-02-03,42.04,42.04,42.04,42.04,1383333
1958-02-04,42.46,42.46,42.46,42.46,1650000
1958-02-05,42.19,42.19,42.19,42.19,1377778
1958-02-06,42.1,42.1,42.1,42.1,1227778
1958-02-07,41.73,41.73,41.73,41.73,1233333
1958-02-10,41.48,41.48,41.48,41.48,1055556
1958-02-11,41.11,41.11,41.11,41.11,1172222
1958-02-12,40.93,40.93,40.93,40.93,1127778
1958-02-13,40.94,40.94,40.94,40.94,1044444
1958-02-14,41.33,41.33,41.33,41.33,1150000
1958-02-17,41.11,41.11,41.11,41.11,944444
1958-02-18,41.17,41.17,41.17,41.17,933333
1958-02-19,41.15,41.15,41.15,41.15,1150000
1958-02-20,40.91,40.91,40.91,40.91,1144444
1958-02-21,40.88,40.88,40.88,40.88,944444
1958-02-24,40.65,40.65,40.65,40.65,872222
1958-02-25,40.61,40.61,40.61,40.61,1066667
1958-02-26,40.92,40.92,40.92,40.92,1044444
1958-02-27,40.68,40.68,40.68,40.68,927778
1958-02-28,40.84,40.84,40.84,40.84,877778
1958-03-03,41.13,41.13,41.13,41.13,1005556
1958-03-04,41.35,41.35,41.35,41.35,1116667
1958-03-05,41.47,41.47,41.47,41.47,1122222
1958-03-06,42,42,42,42,1372222
1958-03-07,42.07,42.07,42.07,42.07,1183333
1958-03-10,42.21,42.21,42.21,42.21,1100000
1958-03-11,42.51,42.51,42.51,42.51,1466667
1958-03-12,42.41,42.41,42.41,42.41,1344444
1958-03-13,42.46,42.46,42.46,42.46,1572222
1958-03-14,42.33,42.33,42.33,42.33,1194444
1958-03-17,42.04,42.04,42.04,42.04,1183333
1958-03-18,41.89,41.89,41.89,41.89,1150000
1958-03-19,42.09,42.09,42.09,42.09,1338889
1958-03-20,42.11,42.11,42.11,42.11,1266667
1958-03-21,42.42,42.42,42.42,42.42,1350000
1958-03-24,42.58,42.58,42.58,42.58,1433333
1958-03-25,42.44,42.44,42.44,42.44,1227778
1958-03-26,42.3,42.3,42.3,42.3,1105556
1958-03-27,42.17,42.17,42.17,42.17,1188889
1958-03-28,42.2,42.2,42.2,42.2,1072222
1958-03-31,42.1,42.1,42.1,42.1,1138889
