Date,Open,High,Low,Close,Adj Close,Volume
2021-03-11,5024.560059,5138.410156,5020.580078,5128.220215,5128.220215,189600
2021-03-12,5153.669922,5153.669922,5086.819824,5146.379883,5146.379883,201000
2021-03-15,5116.120117,5120.879883,4992.399902,5035.540039,5035.540039,204200
2021-03-16,5054.410156,5084.310059,5009.950195,5079.359863,5079.359863,161400
2021-03-17,5062.770020,5123.549805,5020.129883,5100.859863,5100.859863,149200
2021-03-18,5114.589844,5160.459961,5111.129883,5141.770020,5141.770020,142900
2021-03-19,5068.529785,5089.919922,4980.759766,5007.089844,5007.089844,164200
2021-03-22,5008.399902,5071.339844,4996.540039,5057.149902,5057.149902,167400
2021-03-23,5057.060059,5064.020020,4966.529785,5009.250000,5009.250000,158000
2021-03-24,4985.399902,5024.330078,4919.890137,4928.689941,4928.689941,159400
2021-03-25,4904.069824,4950.759766,4883.660156,4926.350098,4926.350098,132900
2021-03-26,4953.950195,5050.830078,4953.950195,5037.990234,5037.990234,145900
2021-03-29,5052.259766,5086.649902,5010.390137,5046.879883,5046.879883,143400
2021-03-30,5043.100098,5106.040039,5032.799805,5094.729980,5094.729980,138600
2021-03-31,5085.950195,5085.950195,5015.609863,5048.359863,5048.359863,141300
2021-04-01,5059.939941,5115.430176,5056.870117,5110.779785,5110.779785,120300
2021-04-02,5129.850098,5169.830078,5116.350098,5161.560059,5161.560059,127000
2021-04-06,5178.640137,5181.149902,5125.330078,5140.339844,5140.339844,109800
2021-04-07,5141.660156,5141.660156,5065.189941,5103.740234,5103.740234,145800
2021-04-08,5078.259766,5129.129883,5062.069824,5112.209961,5112.209961,141800
2021-04-09,5100.040039,5100.040039,5022.089844,5035.339844,5035.339844,128400
2021-04-12,5026.979980,5045.600098,4933.009766,4947.750000,4947.750000,152600
2021-04-13,4949.810059,4994.540039,4924.200195,4939.640137,4939.640137,132900
2021-04-14,4945.689941,4987.120117,4940.270020,4980.629883,4980.629883,120900
2021-04-15,4969.910156,4969.910156,4900.299805,4948.970215,4948.970215,108800
2021-04-16,4966.899902,4979.169922,4917.959961,4966.180176,4966.180176,111200
2021-04-19,4966.410156,5088.209961,4940.750000,5087.020020,5087.020020,154800
2021-04-20,5065.779785,5119.859863,5058.919922,5083.370117,5083.370117,136500
2021-04-21,5055.240234,5110.560059,5047.990234,5098.740234,5098.740234,124600
2021-04-22,5114.279785,5119.220215,5067.140137,5089.240234,5089.240234,121200
2021-04-23,5088.830078,5149.979980,5086.490234,5135.450195,5135.450195,122100
2021-04-26,5156.589844,5181.109863,5072.959961,5077.240234,5077.240234,151400
2021-04-27,5076.640137,5095.979980,5042.609863,5090.520020,5090.520020,124000
2021-04-28,5073.970215,5119.450195,5059.259766,5119.240234,5119.240234,120600
2021-04-29,5128.279785,5170.589844,5113.649902,5164.169922,5164.169922,140100
2021-04-30,5156.359863,5163.250000,5094.930176,5123.490234,5123.490234,160100
2021-05-06,5098.799805,5132.899902,5037.410156,5061.120117,5061.120117,158800
2021-05-07,5073.459961,5093.750000,4996.040039,4996.049805,4996.049805,172300
2021-05-10,5001.439941,5019.390137,4953.700195,4992.419922,4992.419922,170800
2021-05-11,4956.080078,5033.490234,4925.919922,5023.060059,5023.060059,151500
