date,open,high,low,close,volume,amount
2013-03-15,3.011659,3.067719,2.974285,3.021002,325927312.0,315394304.0
2013-03-18,2.974285,3.027231,2.968056,2.971171,93696218.0,90173448.0
2013-03-19,2.9774,2.989857,2.930683,2.989857,108049984.0,103293942.0
2013-03-20,2.989857,3.070833,2.983629,3.067719,50119528.0,48889379.0
2013-03-21,3.067719,3.101977,3.055261,3.098863,69824364.0,69241889.0
2013-03-22,3.098863,3.114435,3.080176,3.11132,60943343.0,60703968.0
2013-03-25,3.11132,3.114435,3.080176,3.101977,30502712.0,30328652.0
2013-03-26,3.083291,3.092634,3.036574,3.070833,5369756.0,5278054.0
2013-03-27,3.067719,3.108206,3.021002,3.080176,26132979.0,25885673.0
2013-03-28,3.030345,3.036574,2.958713,2.996086,9233724.0,8949443.0
2013-03-29,2.999201,3.017887,2.986743,2.999201,75201293.0,72583858.0
2013-04-01,3.002315,3.036574,2.996086,3.014773,20658094.0,20035098.0
2013-04-02,2.999201,3.045917,2.974285,2.980514,3099051.0,2985610.0
2013-04-03,2.983629,2.989857,2.946255,2.961828,6798312.0,6459777.0
2013-04-08,2.86528,2.968056,2.86528,2.968056,62215103.0,58463783.0
2013-04-09,2.968056,2.999201,2.968056,2.996086,18061677.0,17313595.0
2013-04-10,2.974285,3.00543,2.968056,2.986743,6880585.0,6595486.0
2013-04-11,3.00543,3.00543,2.968056,2.980514,14865747.0,14239722.0
2013-04-12,2.964942,2.980514,2.94937,2.955599,27367720.0,26093684.0
2013-04-15,2.940027,2.940027,2.89331,2.902653,5391779.0,5050966.0
2013-04-16,2.846593,2.940027,2.846593,2.936912,8485444.0,7877978.0
2013-04-17,2.933798,2.968056,2.927569,2.961828,10954704.0,10374714.0
2013-04-18,2.899539,2.986743,2.899539,2.971171,4999165.0,4763475.0
2013-04-19,2.9774,3.039689,2.9774,3.03346,7293149.0,7074970.0
2013-04-22,3.021002,3.052146,3.017887,3.052146,3898607.0,3800810.0
2013-04-23,3.036574,3.045917,2.961828,2.964942,5978525.0,5766126.0
2013-04-24,2.968056,3.024116,2.961828,3.024116,3310903.0,3180337.0
2013-04-25,3.027231,3.042803,2.986743,2.986743,19456587.0,18910335.0
2013-04-26,2.989857,2.992972,2.927569,2.936912,13931683.0,13201783.0
2013-05-02,2.927569,2.955599,2.915111,2.946255,14967829.0,14134554.0
