date,open,high,low,close,volume,amount
2013-03-25,98.30856,98.30856,97.63078,98.21767,4624920.0,459291072.0
2013-03-26,98.20976,98.50616,98.20976,98.45578,2973248.0,295845584.0
2013-03-27,98.4548,98.5032,98.39848,98.43207,3740089.0,372601392.0
2013-03-28,98.437,98.54569,98.41132,98.5368,4705800.0,469093472.0
2013-03-29,98.53581,98.64054,98.52593,98.63758,2363870.0,235947972.0
2013-04-01,98.63758,98.75317,98.63758,98.74824,3390727.0,338692912.0
2013-04-02,98.75516,98.94288,98.75516,98.92312,6044974.0,604860000.0
2013-04-03,99.02883,99.22644,99.02785,99.16321,5218857.0,523558016.0
2013-04-08,99.16815,99.19779,98.91126,99.0901,4901728.0,491685216.0
2013-04-09,99.09899,99.11381,99.02883,99.06638,5202728.0,521697216.0
2013-04-10,99.07922,99.10097,99.07133,99.09503,5596440.0,561280384.0
2013-04-11,99.09899,99.10886,99.0901,99.10097,6233105.0,625179456.0
2013-04-12,99.10294,99.18198,99.10294,99.15036,3217067.0,322805952.0
2013-04-15,99.1879,99.26498,99.1879,99.2225,3866996.0,388437792.0
2013-04-16,99.29659,99.39144,99.26695,99.3124,5842487.0,587523280.0
2013-04-17,99.36575,99.47443,99.33907,99.39638,6938238.0,698103712.0
2013-04-18,99.39638,99.41021,98.90335,99.15728,5125548.0,514723920.0
2013-04-19,99.016,99.0891,98.80258,98.91126,4757575.0,476159152.0
2013-04-22,98.86681,98.89149,98.6356,98.66327,4533829.0,453540672.0
2013-04-23,98.60497,98.95572,98.60497,98.94584,5041647.0,504540240.0
2013-04-24,98.9409,99.09701,98.80258,98.95473,4413536.0,442112096.0
2013-04-25,98.95473,99.09701,98.90633,99.08812,7046000.0,706311424.0
2013-04-26,99.0901,99.29659,99.0901,99.1553,6273539.0,629794352.0
2013-05-02,99.19779,99.3539,99.19779,99.29363,5750916.0,577941920.0
2013-05-03,99.38651,99.40231,99.27683,99.29955,6039168.0,607008560.0
2013-05-06,99.29659,99.36082,99.20767,99.27782,5376123.0,540292224.0
2013-05-07,99.3045,99.34599,99.24917,99.32623,5714464.0,574250160.0
2013-05-08,99.38551,99.38551,99.29659,99.31635,7455555.0,749487376.0
2013-05-09,99.32623,99.33118,99.2956,99.31536,7053283.0,709006672.0
2013-05-10,99.31042,99.37563,99.30054,99.34797,8450316.0,849431664.0
2013-05-13,99.34599,99.34698,99.27584,99.31734,5441812.0,547000544.0
2013-05-14,99.32919,99.32919,99.29659,99.30943,5898904.0,592943248.0
2013-05-15,99.30845,99.3124,99.26201,99.2709,7136164.0,717178512.0
2013-05-16,99.2709,99.28572,99.14838,99.14938,9009052.0,904818688.0
2013-05-17,99.19779,99.30549,99.16914,99.25312,7086487.0,711980608.0
2013-05-20,99.24718,99.26695,99.11874,99.22546,7353423.0,738450608.0
2013-05-21,99.20668,99.23237,99.09899,99.14838,9407254.0,943985680.0
