Date,Open,High,Low,Close,Volume
2007-05-16,24.65319,25.24647,24.332498,24.985907,9884
2007-05-17,24.985907,25.567162,24.853622,25.194357,8432
2007-05-18,25.050046,25.190349,24.456766,24.933795,11177
2007-05-21,24.416679,25.891862,24.372584,25.438885,16888
2007-05-22,25.454919,26.31277,25.438885,25.655352,12437
2007-05-23,25.707464,26.056217,25.495006,25.739533,7632
2007-05-24,25.655352,26.056217,24.613103,25.021985,11420
2007-05-25,24.845605,25.318625,24.697285,24.821553,8575
2007-05-28,24.885691,25.895871,24.857631,25.847767,15834
2007-05-29,25.855784,26.256649,25.735525,26.048199,9701
2007-05-30,24.573017,25.80768,23.454604,23.639002,20331
2007-05-31,24.051892,25.054055,23.470638,24.428705,14241
2007-06-01,24.08797,25.054055,23.883529,24.272368,38448
2007-06-04,24.272368,24.460774,22.36826,22.853306,21969
2007-06-05,22.688952,23.490682,21.598599,22.845289,20158
2007-06-06,22.949514,23.683097,22.652874,23.129903,14422
2007-06-08,23.855469,24.112022,23.141929,23.723183,16792
2007-06-11,23.659045,25.242461,23.659045,25.06608,18339
2007-06-12,25.174314,26.168459,25.12621,25.815698,19390
2007-06-13,25.855784,26.288718,25.242461,25.523066,15136
2007-06-14,25.775611,26.497168,25.495006,25.827724,11515
2007-06-15,25.815698,26.404969,25.679404,26.208545,9382
2007-06-18,26.75773,28.830202,26.665531,28.830202,20530
2007-06-19,28.862271,29.583828,28.260973,28.529553,14418
2007-06-20,28.461406,29.623914,28.293043,28.325112,13455
2007-06-21,28.260973,31.063019,28.260973,29.627923,19822
2007-06-22,29.664108,30.773798,29.3505,30.070191,14062
2007-06-25,30.355654,31.179881,29.258026,29.857098,18673
2007-06-26,29.270088,29.824933,28.787614,29.426892,16657
2007-06-27,29.438954,31.039159,29.438954,30.629056,10895
2007-06-28,30.689365,30.753695,29.358541,29.390706,8816
2007-06-29,28.747408,29.3505,28.626789,28.751428,9393
2007-07-02,28.546377,28.787614,27.501017,28.015655,7023
2007-07-03,28.067924,29.169572,28.067924,28.900191,4592
2007-07-04,28.787614,29.149469,28.144315,28.264934,4502
2007-07-05,28.144315,29.3505,27.870913,28.196583,6611
2007-07-06,28.152356,29.290191,28.084006,29.278129,6605
2007-07-09,29.54349,30.548644,29.302253,30.295345,5681
2007-07-10,30.548644,31.441221,30.315448,31.087406,8685
2007-07-11,31.027097,31.027097,30.315448,30.930602,3366
2007-07-12,30.98287,32.703694,30.58885,32.124726,6741
2007-07-13,32.325756,32.840395,31.561839,31.971942,4406
2007-07-16,32.08854,34.04256,32.08854,33.045447,9833
2007-07-17,33.049467,33.049467,31.573901,32.956993,13232
2007-07-18,32.566993,33.938024,32.374004,32.848436,10760
2007-07-19,32.723797,32.723797,31.646272,31.76287,11113
2007-07-20,32.084519,34.396374,32.004107,33.841529,12683
2007-07-23,33.893797,34.058642,32.832354,33.556065,25700
2007-07-24,33.65256,33.773178,32.707715,33.178127,23598
2007-07-25,33.178127,33.178127,32.124726,33.057509,21289
2007-07-26,33.121838,33.210292,32.245344,32.575035,15066
2007-07-27,32.345859,32.727818,31.76287,32.205138,13013
2007-07-30,32.213179,32.912766,32.209158,32.699674,14346
2007-07-31,32.699674,33.676683,32.004107,33.572147,17173
2007-08-01,34.054621,34.054621,32.15689,32.2172,16501
2007-08-02,32.727818,33.451529,32.205138,32.896684,11276
2007-08-03,33.009261,36.181528,33.009261,35.699054,25693
2007-08-06,35.783486,37.029878,34.979363,36.290084,19116
2007-08-07,36.26596,36.547404,35.461837,35.654827,12432
2007-08-08,35.361322,36.137301,34.979363,35.54225,9806
2007-08-09,35.783486,39.008021,35.654827,38.175753,17541
2007-08-10,37.592764,39.398021,37.009775,38.35266,12291
2007-08-13,38.276269,39.144722,37.311321,37.986784,11083
2007-08-14,37.998846,39.52668,37.994826,39.394,10095
2007-08-15,39.394,40.001113,38.236063,39.398021,9017
2007-08-16,38.995959,39.389979,36.792661,37.456063,15942
2007-08-17,38.597918,38.597918,35.682971,35.851837,16957
2007-08-20,37.11029,37.870186,36.668022,37.202764,12333
2007-08-21,37.198743,37.914413,36.98163,37.331424,11580
2007-08-22,36.989671,37.934516,36.71627,37.335444,10862
2007-08-23,37.488228,37.934516,36.869053,37.536475,12152
2007-08-24,37.793795,39.940804,37.793795,39.281423,11840
2007-08-27,39.683484,40.873587,39.683484,39.91266,15039
2007-08-28,39.896577,42.650699,39.281423,41.589257,16716
2007-08-29,40.527814,41.41235,39.804103,39.85235,10948
2007-08-30,40.226268,40.970082,39.884515,40.56802,9689
2007-08-31,40.559979,41.532968,40.129773,41.050494,7996
2007-09-03,41.2395,42.494178,41.231457,41.448613,8399
2007-09-04,41.41242,41.822604,40.033079,40.069271,8844
2007-09-05,39.852116,40.777039,38.927193,39.453997,6123
2007-09-06,39.610831,40.419134,39.216734,40.205999,10255
2007-09-07,39.972758,40.616182,38.870893,38.923171,11661
2007-09-10,38.601459,39.651045,38.207361,39.401718,7945
2007-09-11,39.047835,40.575968,38.40441,38.714058,11733
2007-09-12,39.007621,40.374898,39.007621,40.310556,10694
2007-09-13,40.970066,42.063888,40.656396,41.55317,10923
2007-09-14,41.742176,42.466028,41.259607,42.293108,9319
2007-09-17,42.345386,44.195232,42.345386,43.21401,13437
2007-09-18,43.230095,43.463337,41.894989,42.152359,6594
2007-09-19,42.948597,45.876179,42.90034,45.429803,18499
2007-09-20,45.079941,49.05711,45.043748,47.549083,11862
2007-09-21,47.364099,48.654969,46.994129,48.063823,6645
2007-09-24,47.673747,49.817155,47.050429,49.032981,7505
2007-09-25,49.865412,53.806388,49.857369,52.057077,9703
2007-09-26,52.286297,54.03963,50.267552,50.653607,7713
2007-09-27,50.709907,53.002107,48.329236,52.881465,5729
2007-09-28,54.892167,55.093238,53.484676,54.26885,7118
2007-10-08,55.093238,58.62403,54.449813,56.858634,9114
2007-10-09,56.701799,58.511431,55.897518,57.892135,6584
2007-10-10,58.149505,58.463174,56.339873,56.701799,8083
2007-10-11,56.701799,58.632073,55.495378,57.960499,9647
2007-10-12,57.988649,57.988649,54.892167,56.5892,10059
2007-10-15,56.339873,56.983297,54.892167,55.495378,10718
2007-10-16,55.495378,56.858634,54.892167,55.093238,7541
2007-10-17,55.093238,56.01816,54.683054,54.880103,6061
2007-10-18,55.897518,56.943083,54.288957,54.787611,7909
2007-10-19,55.81709,55.857304,53.484676,54.248743,6650
2007-10-22,53.283606,56.054353,52.881465,55.869369,8804
2007-10-23,55.865347,56.995362,55.495378,56.983297,7684
2007-10-24,57.522166,60.031522,57.10394,58.306339,9152
2007-10-25,58.310361,59.918923,55.495378,56.299659,9461
2007-10-26,55.093238,57.30501,55.093238,56.456494,4638
2007-10-29,56.098589,58.310361,55.113345,56.5329,9125
2007-10-30,56.540943,57.461845,55.455164,56.76212,6162
2007-10-31,57.586508,58.149505,56.098589,56.243359,7045
2007-11-01,56.661585,57.023512,54.95651,55.089216,7658
2007-11-02,54.490027,54.892167,52.801037,52.957872,9507
2007-11-05,52.519539,53.335884,50.468623,51.059769,8790
2007-11-06,51.063791,51.827857,50.271574,50.987384,4892
2007-11-07,51.473974,51.675044,48.36945,49.849326,6189
2007-11-08,49.865412,49.865412,47.315842,47.524955,8923
2007-11-09,47.372141,48.667034,47.211285,47.778303,8357
2007-11-12,46.648289,48.25685,45.844008,47.134879,7026
2007-11-13,47.975352,49.020917,45.180476,46.318534,8996
2007-11-14,47.693854,49.921712,46.65231,49.873455,10440
2007-11-15,49.061131,51.345289,49.012874,49.756834,8578
2007-11-16,49.061131,50.25951,48.095994,49.069174,5409
2007-11-19,49.061131,49.382844,47.203242,47.524955,4910
2007-11-20,47.050429,47.842646,45.795751,47.581254,7469
2007-11-21,47.573212,48.003502,46.567861,46.612096,2971
2007-11-22,45.441867,46.045078,42.224744,42.984789,8458
2007-11-23,42.224744,43.825263,42.204637,43.668428,5536
2007-11-26,44.718015,45.043748,42.297129,42.602756,4059
2007-11-27,42.490157,42.827955,40.535754,40.60814,6672
2007-11-28,40.676503,41.943246,40.57999,41.159072,4984
2007-11-29,42.003567,44.396302,41.581319,44.227403,9939
2007-11-30,44.235446,44.633565,43.069239,43.724728,6598
2007-12-03,43.793092,45.683152,43.230095,45.65098,6482
2007-12-04,45.482081,48.337278,45.441867,46.982065,7871
2007-12-05,46.849359,48.309129,46.728717,47.878838,4316
2007-12-06,47.902967,48.25685,47.45257,47.834603,4518
2007-12-07,47.45257,49.133516,47.45257,48.236743,2543
2007-12-10,47.532998,48.819847,47.090643,48.663012,6668
2007-12-11,48.679098,48.819847,46.045078,47.1952,10434
2007-12-12,46.648289,46.648289,44.569223,44.681822,17486
2007-12-13,44.142954,45.240797,42.968704,43.041089,8412
2007-12-14,42.626884,43.865477,42.160402,43.624193,9404
2007-12-17,43.588,43.592022,40.656396,40.684546,14467
2007-12-18,40.133614,41.790432,40.012972,40.998216,8636
2007-12-19,41.802497,42.4419,41.018323,41.95531,4802
2007-12-20,42.285065,42.81589,41.41242,42.377557,5401
2007-12-21,42.3856,44.195232,42.3856,43.511593,6897
2007-12-24,44.155018,45.160369,43.318566,44.529009,10705
2007-12-25,44.58933,44.641608,42.747527,43.318566,11344
2007-12-26,43.306502,43.632236,41.432527,42.462007,12951
2007-12-27,42.462007,43.632236,41.002237,43.527679,18397
2007-12-28,43.407037,43.427144,42.144316,42.667099,14560
2008-01-02,42.546456,42.546456,41.307864,41.416442,20076
2008-01-03,41.247543,41.299821,39.964715,40.949959,37996
2008-01-04,40.869531,42.019652,40.214042,41.911075,18083
2008-01-07,41.621533,41.621533,40.230128,41.175158,22428
2008-01-08,41.340035,43.165753,41.340035,42.663077,32460
2008-01-09,42.425814,43.069239,42.144316,42.711334,15400
2008-01-10,42.827955,43.230095,41.693919,43.061196,23953
2008-01-11,43.238138,44.460645,43.238138,44.110783,27025
2008-01-14,44.452602,45.401653,43.833306,44.010248,15451
2008-01-15,44.034376,44.187189,41.822604,42.24083,33247
2008-01-16,41.420463,41.613491,40.274363,40.499562,27164
2008-01-17,40.214042,40.817253,38.927193,40.045143,22315
2008-01-18,40.033079,40.205999,38.882957,39.494211,21406
2008-01-21,39.494211,39.494211,35.545192,35.545192,33201
2008-01-22,33.779795,33.779795,31.99027,31.99027,32894
2008-01-23,31.370974,32.975514,30.779828,32.36024,34561
2008-01-24,32.979536,33.055943,30.884384,32.143084,23823
2008-01-25,32.002335,32.9353,31.326739,32.408496,25672
2008-01-28,31.769093,31.970163,29.167245,29.167245,23976
2008-01-29,30.160531,30.530501,28.531863,29.147138,15083
2008-01-30,29.75437,30.112275,27.739646,28.592184,21895
2008-01-31,28.459478,29.376358,28.230257,28.877704,10476
2008-02-01,29.110945,30.059996,28.680655,29.75437,21384
2008-02-04,30.542565,32.098848,30.522458,31.833436,25525
2008-02-05,31.720836,31.724858,30.803956,31.141754,12134
2008-02-13,29.758391,29.959461,28.75304,28.921939,14303
2008-02-14,29.275823,30.080103,29.131052,29.919247,10629
2008-02-15,29.557321,30.562672,29.275823,30.546586,10458
2008-02-18,30.904491,31.407167,30.675271,31.165883,11178
2008-02-19,31.121647,31.121647,29.959461,30.916555,15256
2008-02-20,30.864277,30.864277,29.750348,29.935333,10671
2008-02-21,29.738284,29.738284,28.535884,29.163223,12889
2008-02-22,28.612291,28.773147,27.747689,27.916588,12399
2008-02-25,27.968866,28.26645,26.143149,26.291941,12315
2008-02-26,27.908545,28.202108,26.541268,27.361634,16860
2008-02-27,27.687368,29.15518,27.345549,28.881725,19946
2008-02-28,28.55197,28.805318,28.025166,28.149829,11257
2008-02-29,28.153851,29.15518,27.89246,28.632398,12355
2008-03-03,28.391114,28.849554,27.333484,28.194065,31756
2008-03-04,28.145808,28.194065,26.939387,26.983622,27400
2008-03-06,28.141787,29.681984,27.104264,29.106924,59280
2008-03-07,28.310686,28.310686,26.621696,27.208821,57422
2008-03-10,26.80668,26.86298,25.841543,25.938057,27046
2008-03-11,25.769158,26.074785,25.129755,25.676666,20938
2008-03-12,26.613653,26.730274,25.214204,25.66058,27402
2008-03-13,25.535917,25.556024,24.872385,25.491681,24455
2008-03-14,25.443424,25.531895,24.671315,25.354953,20107
2008-03-17,24.932706,24.97292,23.927355,24.05604,22893
2008-03-18,24.039954,24.430031,22.270536,22.684741,30022
2008-03-19,23.428701,23.428701,22.439435,22.897876,54063
2008-03-20,20.911302,23.08286,20.609697,22.499756,42113
2008-03-21,22.68072,23.279909,22.10968,22.543992,33457
2008-03-24,22.692784,22.781255,20.287984,20.33222,51076
2008-03-25,19.704881,21.1928,19.423382,20.541333,50854
2008-03-26,20.633825,21.514512,20.308091,20.987709,39838
2008-03-27,20.259834,20.830874,19.620431,19.700859,27241
2008-03-28,19.87378,21.502448,19.580217,21.369742,67408
2008-03-31,20.702189,21.824161,20.549375,21.27725,44656
2008-04-01,21.112372,21.796011,20.553397,21.454191,42632
2008-04-02,22.017188,23.5976,21.755797,22.861683,81321
2008-04-03,22.359007,23.806713,22.198151,23.74237,39608
2008-04-07,24.08419,25.254418,23.74237,25.013134,52424
2008-04-08,24.804021,25.053348,24.031911,24.711529,37150
2008-04-09,24.128425,24.409923,22.877768,22.970261,30189
2008-04-10,22.809405,23.517172,22.149894,23.476958,25304
2008-04-11,23.726285,24.047997,23.155245,23.62575,16365
2008-04-14,22.877768,23.034603,21.796011,22.073488,39106
2008-04-15,22.045338,22.761148,20.830874,22.503778,27067
2008-04-16,22.238365,22.636484,21.796011,21.85231,12051
2008-04-17,21.916653,23.074817,21.916653,22.644527,37127
2008-04-18,22.117723,22.922004,21.808075,22.218258,36244
2008-04-21,24.405902,24.405902,22.359007,22.922004,57971
2008-04-22,22.539971,23.525215,21.683411,23.376423,24022
2008-04-23,23.243716,24.530566,22.926025,24.413945,43869
2008-04-24,26.742338,26.854937,26.123042,26.854937,95456
2008-04-25,26.943408,28.06538,26.742338,26.951451,75435
2008-04-28,25.938057,26.541268,25.704816,26.018485,30720
2008-04-29,25.817415,26.352262,25.71688,26.159234,21892
2008-04-30,26.943408,28.06538,26.682017,27.747689,62862
2008-05-05,28.149829,28.3509,27.224906,27.590854,35741
2008-05-06,27.345549,27.466191,26.943408,27.156543,21495
2008-05-07,27.156543,27.345549,24.91662,24.964877,56976
2008-05-08,24.6874,25.443424,24.333517,25.206162,28400
2008-05-09,26.46084,26.80668,25.270504,25.769158,40065
2008-05-12,24.97292,25.857629,24.482309,25.262461,22229
2008-05-14,24.269174,25.318761,24.269174,25.294632,41134
2008-05-15,25.451467,25.736987,24.731636,24.812064,19767
2008-05-16,24.932706,25.415275,24.401881,24.747721,14019
2008-05-19,24.763807,24.868364,23.846927,24.216896,13924
2008-05-20,24.216896,24.651208,22.88179,22.93809,20339
2008-05-21,22.913961,23.332187,22.262494,23.31208,21818
2008-05-22,23.038625,23.038625,22.419328,22.511821,12970
2008-05-23,22.459496,22.934446,22.246171,22.455471,9529
2008-05-26,22.137496,22.137496,21.251996,21.284196,17587
2008-05-27,21.336521,21.775246,20.978296,21.751096,13367
2008-05-28,21.855746,22.805646,21.553871,22.459496,18757
2008-05-29,22.419246,22.499746,21.674621,21.698771,10908
2008-05-30,21.940271,22.696971,21.936246,22.660746,20721
2008-06-02,22.499746,23.147771,22.145546,22.898221,15833
2008-06-03,22.721121,22.998846,22.298496,22.423271,11557
2008-06-04,22.322646,22.531946,21.678646,21.859771,12608
2008-06-05,21.739021,22.169696,21.690721,21.944296,7552
2008-06-06,22.077121,22.411196,21.743046,21.960396,7563
2008-06-10,20.728746,21.119171,19.923746,20.177321,24254
2008-06-11,20.064621,20.587871,19.927771,20.281971,13401
2008-06-12,20.124996,20.185371,19.444771,19.879471,16409
2008-06-13,19.883496,20.205496,19.641996,19.742621,9547
2008-06-16,19.835196,20.213546,19.464896,20.100846,17752
2008-06-17,20.116946,20.241721,19.561496,19.774821,12220
2008-06-18,19.674196,20.728746,19.118746,20.555671,31278
2008-06-19,20.358446,20.366496,19.158996,19.275721,20315
2008-06-20,19.299871,20.970246,18.933596,20.269896,35813
2008-06-23,19.843246,20.169271,19.521246,19.593696,13720
2008-06-24,19.641996,20.318196,19.561496,19.992171,19740
2008-06-25,19.992171,20.728746,19.847271,20.519446,19643
2008-06-26,20.519446,21.010496,20.446996,20.801196,19398
2008-06-27,19.782871,20.205496,19.702371,19.738596,20257
2008-06-30,19.742621,20.145121,19.625896,19.827146,15993
2008-07-01,19.923746,19.939846,19.078496,19.247546,20541
2008-07-02,19.078496,19.400496,17.323597,17.323597,45871
2008-07-03,16.494447,17.021722,15.600897,16.321372,109537
2008-07-04,16.019497,16.301247,15.838372,16.168422,29627
2008-07-07,16.099997,17.070022,16.095972,16.892922,34310
2008-07-08,16.892922,17.231022,16.019497,16.228797,49322
2008-07-09,16.570922,17.633522,16.502497,17.621447,64223
2008-07-10,17.186747,17.838797,17.110272,17.323597,51229
2008-07-11,17.251147,17.468497,16.844622,17.371897,27509
2008-07-14,17.126372,17.649622,17.106247,17.387997,18720
2008-07-15,17.396047,17.448372,16.301247,16.345522,30140
2008-07-16,16.099997,16.099997,15.649197,15.858497,19944
2008-07-18,16.120122,16.587022,15.697497,16.530672,28151
2008-07-21,16.301247,17.387997,16.224772,17.275297,36458
2008-07-22,17.186747,17.464472,17.090147,17.307497,24027
2008-07-23,17.428247,17.991747,17.420197,17.657672,38109
2008-07-24,17.951497,19.118746,17.951497,18.909446,50727
2008-07-25,18.478771,18.692096,18.112497,18.490846,29601
2008-07-28,18.535121,18.957746,17.911247,18.076272,30827
2008-07-29,17.669747,17.822697,17.476547,17.722072,16779
2008-07-30,18.152747,18.201047,17.540947,17.701947,11911
2008-07-31,17.830747,17.850872,17.267247,17.295422,13237
2008-08-01,17.182722,18.221172,17.074047,18.031997,18508
2008-08-04,17.705972,18.213122,17.629497,17.673772,11230
2008-08-05,17.709997,18.168847,17.629497,17.786472,21278
2008-08-06,17.995772,18.587446,17.911247,18.418396,22418
2008-08-07,18.394246,18.531096,18.072247,18.349971,16705
2008-08-08,18.217147,18.349971,17.307497,17.367872,17545
2008-08-11,17.339697,17.625472,16.582997,16.776197,18057
2008-08-12,16.711797,17.106247,16.667522,16.909022,11765
2008-08-13,16.703747,16.864747,16.301247,16.486397,13248
2008-08-14,16.434072,16.856697,16.305272,16.534697,8612
2008-08-15,16.542747,17.090147,16.417972,16.836572,8059
2008-08-18,16.872797,16.900972,16.099997,16.104022,15281
2008-08-19,16.051697,16.599097,15.898747,16.522622,11717
2008-08-20,16.377722,18.172872,16.301247,18.096397,29375
2008-08-21,17.709997,17.991747,17.343722,17.355797,17884
2008-08-22,17.025747,17.496672,16.929147,17.251147,9176
2008-08-25,17.307497,17.951497,16.953297,17.496672,11931
2008-08-26,17.307497,17.774397,17.150522,17.685847,11885
2008-08-27,17.750247,18.297647,17.669747,18.003822,25111
2008-08-28,18.172872,18.808821,18.172872,18.358021,20365
2008-08-29,18.426446,18.788696,18.426446,18.486821,19200
2008-09-01,18.313747,18.317772,17.665722,17.947472,14084
2008-09-02,17.911247,18.164822,17.701947,17.858922,10407
2008-09-03,18.003822,18.132622,17.307497,17.625472,12080
2008-09-04,17.412147,17.625472,16.904997,17.311522,12191
2008-09-05,16.824497,17.005622,16.663497,16.816447,12263
2008-09-08,16.977447,17.347747,16.711797,17.243097,19025
2008-09-09,17.307497,17.347747,17.009647,17.194797,11291
2008-09-10,16.985497,17.508747,16.784247,16.985497,12475
2008-09-11,16.864747,17.106247,15.830322,15.858497,16773
2008-09-12,15.987297,16.474322,15.918872,16.212697,14685
2008-09-16,15.596872,15.596872,14.590622,14.840172,31763
2008-09-17,14.691247,14.944822,13.354947,13.507897,32624
2008-09-18,12.549948,13.242247,12.155498,12.340648,46652
2008-09-19,13.576322,13.576322,13.391172,13.576322,21060
2008-09-22,14.932747,14.932747,14.389372,14.932747,71377
2008-09-23,14.489997,14.844197,14.320947,14.333022,50962
2008-09-24,14.083472,14.288747,13.729272,14.264597,32249
2008-09-25,14.324972,15.689447,14.264597,14.594647,79979
2008-09-26,14.369247,14.473897,13.133572,13.391172,143417
2008-10-06,13.727268,13.873044,13.28184,13.524801,82883
2008-10-07,12.565107,13.362827,12.536761,12.933597,38675
2008-10-08,12.431478,12.682538,11.670202,11.74309,51671
2008-10-09,11.884817,12.087284,11.095196,11.763337,48597
2008-10-10,11.095196,11.516327,11.030406,11.240972,40517
2008-10-13,11.334107,12.168271,10.937271,12.123729,62948
2008-10-14,12.921449,12.929548,11.913163,11.949607,69181
2008-10-15,11.346255,11.759288,11.281466,11.609462,32940
2008-10-16,10.973716,11.038505,10.532337,10.649768,34870
2008-10-17,10.852235,10.892729,10.528288,10.617373,20284
2008-10-20,10.479696,10.933222,10.02212,10.836038,47091
2008-10-21,10.836038,10.892729,10.499943,10.532337,48855
2008-10-22,10.244834,10.439202,10.08286,10.131453,34953
2008-10-23,9.71842,9.920887,9.556446,9.758913,50125
2008-10-24,9.767012,9.835851,9.135314,9.155561,63698
2008-10-27,8.843762,8.847811,8.30115,8.450976,71709
2008-10-28,8.414532,8.67369,8.05819,8.414532,115036
2008-10-29,8.584604,9.062426,8.479321,8.612949,110737
2008-10-30,8.459074,9.475459,8.191818,9.475459,114125
2008-10-31,9.212252,9.53215,9.111018,9.200104,67854
2008-11-03,9.183907,9.941133,9.151512,9.596939,58760
2008-11-04,9.475459,9.758913,9.252745,9.625285,44162
2008-11-05,9.71842,10.589028,9.71842,10.244834,67194
2008-11-06,9.807505,10.078811,9.702222,9.722469,43139
2008-11-07,9.439015,10.317722,9.414719,10.184094,43425
2008-11-10,10.609275,10.973716,10.321772,10.718607,69559
2008-11-11,10.447301,10.686212,10.32987,10.459449,47131
2008-11-12,10.313673,10.678114,10.08286,10.342018,43880
2008-11-13,10.074762,10.811742,9.750814,10.51614,81108
2008-11-14,10.791495,10.933222,10.540436,10.767199,74954
2008-11-17,10.690262,11.0709,10.572831,11.01016,60354
2008-11-18,10.852235,11.127591,9.908739,9.908739,66918
2008-11-19,9.807505,10.512091,9.321584,10.366314,84755
2008-11-20,9.880393,10.184094,9.669828,9.771061,76042
2008-11-21,9.366127,10.163847,9.264893,9.904689,69469
2008-11-24,9.819653,9.864196,9.402571,9.414719,36835
2008-11-25,9.694124,9.71842,9.394472,9.503805,26609
2008-11-26,9.386374,9.71842,9.386374,9.584791,19114
2008-11-27,10.171946,10.350117,9.645532,9.677926,62507
2008-11-28,9.556446,9.65768,9.062426,9.106969,47236
2008-12-01,9.09887,9.208203,8.750627,9.139364,34370
2008-12-02,8.787071,9.366127,8.774923,9.131265,31570
2008-12-03,9.256795,9.726518,9.240597,9.698173,46958
2008-12-04,9.96138,10.670015,9.96138,10.427054,119526
2008-12-05,10.386561,10.755051,10.342018,10.633571,62119
2008-12-08,10.900827,11.188331,10.755051,11.13164,86906
2008-12-09,11.095196,11.216676,10.718607,10.803643,55839
2008-12-10,10.690262,11.402946,10.593077,11.269317,55639
2008-12-11,11.139739,11.597314,11.054702,11.196429,53785
2008-12-12,11.06685,11.196429,10.325821,10.503992,46684
2008-12-15,10.771248,11.277416,10.710508,10.925123,48163
2008-12-16,10.734804,11.062801,10.528288,11.054702,27213
2008-12-17,11.232873,11.56087,11.135689,11.164035,48422
2008-12-18,11.168084,11.998199,10.94537,11.969854,59869
2008-12-19,11.74309,12.674439,11.702597,12.285702,64490
2008-12-22,12.180419,12.334294,11.50013,11.633758,44351
2008-12-23,11.62161,11.62161,10.933222,10.937271,40980
2008-12-24,10.852235,11.151887,10.811742,10.977765,29309
2008-12-25,10.933222,11.042554,10.572831,10.815791,24661
2008-12-26,10.694311,11.139739,10.609275,10.856285,19841
2008-12-29,10.730755,10.900827,10.487795,10.718607,21353
2008-12-30,10.718607,10.904877,10.544485,10.617373,15304
2008-12-31,10.661916,11.046604,10.617373,10.767199,18766
2009-01-05,11.297663,11.730942,11.176183,11.68235,35105
2009-01-06,11.62161,12.29785,11.593265,12.091334,45197
2009-01-07,12.05489,12.233061,11.884817,12.095383,30627
2009-01-08,11.662104,11.763337,11.358403,11.475834,32927
2009-01-09,11.43939,11.803831,11.43939,11.504179,23581
2009-01-12,11.419143,11.62161,11.257169,11.301712,32345
2009-01-13,11.095196,11.475834,11.054702,11.176183,18956
2009-01-14,11.330058,12.103482,11.265268,12.087284,41931
2009-01-15,11.824077,12.046791,11.62566,11.933409,52201
2009-01-16,12.026544,12.536761,11.74309,11.949607,49182
2009-01-19,12.143975,12.593452,12.139926,12.285702,45398
2009-01-20,12.148025,12.382886,11.864571,12.245209,28571
2009-01-21,11.945558,12.305949,11.74309,11.856472,54623
2009-01-22,12.010347,12.180419,11.714745,11.876719,26058
2009-01-23,11.783584,11.957706,11.645906,11.6864,23723
2009-02-02,11.945558,12.062988,11.755238,11.86862,15422
2009-02-03,11.840275,12.289752,11.783584,12.192567,32747
